Institute Code,Institute,Program,Category,Quota,Opening Rank,Closing Rank
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Electrical Engineering (Shift I),BC,Home State,280957,295726
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)","Industrial Production Engineering (Shift
I)(FW)",OPEN(TF),Home State,281917,336025
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)","Computer Science and Engineering(Data
Science) (Shift I)",OPEN(GIRL),Home State,282052,331212
,-290,,,,,
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)",Mechanical Engineering (Shift I),OPEN(GIRL),Home State,282073,357692
800097,"GALGOTIA'S COLLEGE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0097)","Electronics and Communication
Engineering (Shift I)",OPEN(GIRL),Home State,282594,356433
800737,"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR
NAGAR (0737)",Information Technology (Shift I),SC(Girl),Home State,282816,492651
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)",Computer Science (Shift I),BC(Girl),Home State,283248,424110
800361,"R.R.INSTITUTE OF MODERN
TECHNOLOGY,LUCKNOW (0361)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,283398,833651
800122,"SHRI RAM  SWAROOP MEMORIAL COLLEGE OF
ENGG. &  MANAGEMENT,LUCKNOW (0122)",Computer Science and Engineering (Shift I),EWS(OPEN),Home State,283534,387707
800422,"BANSAL INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0422)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,283627,630725
800340,"VIVEKANANDA COLLEGE OF TECHNOLOGY &
MANAGEMENT,ALIGARH (0340)",Electrical Engineering (Shift I),OPEN,All India,283813,435947
800122,"SHRI RAM  SWAROOP MEMORIAL COLLEGE OF
ENGG. &  MANAGEMENT,LUCKNOW (0122)",Electrical Engineering (Shift I),OPEN,All India,284367,393715
800751,"KIPM COLLEGE OF ENGG. &
TECHNOLOGY,GORAKHPUR (0751)",Computer Science and Engineering (Shift I),OPEN,All India,284504,679957
800360,"GOEL INSTITUTE OF TECHNOLOGY &
MANAGEMENT,LUCKNOW (0360)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,284850,469176
800362,"LUCKNOW INSTITUTE OF
TECHNOLOGY,LUCKNOW (0362)",Information Technology (Shift I),OPEN,All India,285058,600051
800014,"SHRI RAMMURTI SMARAK COLLEGE OF ENGG
AND TECHNOLOGY,BAREILLY (0014)",Information Technology (Shift I)(FW),OPEN(TF),Home State,285159,345081
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)","Computer Science and
Engineering(Internet of Things) (Shift I)",OPEN,All India,285731,591504
800737,"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR
NAGAR (0737)",Civil Engineering (Shift I),BC(Girl),Home State,286543,292715
801512,"Lucknow University, Lucknow (1512)","Electronics and Communication
Engineering (Shift I)",SC(Girl),Home State,286574,385339
800143,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD
(0143)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,287146,287146
800735,"RAJKIYA ENGINEERING COLLEGE,BIJNOR (0735)",Electrical Engineering (Shift I),OPEN(AF),Home State,287280,287280
,-292,Science) (Shift I),,,,
801510,"Dr. Bhim Rao Ambedkar University, Agra (1510)",Computer Science and Engineering (Shift I),BC,Home State,287468,430717
800091,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR (0091)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",SC(Girl),Home State,287798,289371
800104,"KAMLA NEHRU INSTITUTE OF
TECHNOLOGY,SULTANPUR (0104)",Electrical Engineering (Shift I),OPEN(FF),Home State,288583,288583
800097,"GALGOTIA'S COLLEGE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0097)",Civil Engineering (Shift I),OPEN,All India,288587,768638
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)","Computer Science and Engineering
(Artificial Intelligence) (Shift I)",OPEN(PH),Home State,288599,303655
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)",Computer Science (Shift I),SC,Home State,288600,723734
800361,"R.R.INSTITUTE OF MODERN
TECHNOLOGY,LUCKNOW (0361)",Mechanical Engineering (Shift I),OPEN,All India,288710,839634
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Civil Engineering (Shift I),OPEN(GIRL),Home State,289081,435075
800192,"G.L. BAJAJ INSTITUTE OF  TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR
(0192)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",EWS(OPEN),Home State,289113,344907
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Electrical Engineering (Shift I),BC,Home State,289291,323401
800043,"BUNDELKHAND INSTITUTE OF ENGINEERING &
TECHNOLOGY,JHANSI (0043)",Mechanical Engineering (Shift I),SC(Girl),Home State,289404,295667
801508,"Bundelkhand University, Jhansi (1508)",Computer Science and Engineering (Shift I),SC,Home State,289517,396503
801507,"Chhatrapati Sahu Ji Maharaj University, Kanpur
(1507)",Computer Science and Engineering (Shift I),SC,Home State,289566,453904
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)",Computer Science (Shift I),BC,Home State,289716,514269
801511,"Khwaja Moinuddin Chisti Urdu Arbi-Pharsi
University, Lucknow (1511)","Artificial Intelligence (AI) And Data Science
(Shift I)",OPEN,Home State,289914,697520
800133,"NOIDA INSTITUTE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0133)","Electronics and Communication
Engineering (Shift I)(FW)",OPEN(TF),Home State,290029,397072
801512,"Lucknow University, Lucknow (1512)",Electrical Engineering (Shift I),BC(Girl),Home State,290263,349887
801501,"Dr. Rammanohar Lohiya University, Ayodhya
(1501)",Computer Science and Engineering (Shift I),BC(Girl),Home State,290969,442823
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",BC,Home State,291520,504547
800132,"GREATER NOIDA INSTITUTE OF
TECHNOLOGY,GAUTAM BUDDH NAGAR (0132)",Information Technology (Shift I)(FW),OPEN(TF),Home State,291768,343477
800719,"AXIS INSTITUTE OF TECHNOLOGY &
MANAGEMENT,KANPUR (0719)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,292219,812405
801505,"D. D. U. Gorakhpur University, Gorakhpur
(1505)",Information Technology (Shift I),BC,Home State,293087,342587
800122,"SHRI RAM  SWAROOP MEMORIAL COLLEGE OF
ENGG. &  MANAGEMENT,LUCKNOW (0122)",Computer Science and Engineering (Shift I),SC,Home State,293128,808167
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)","Computer Science and Engineering(Data
Science) (Shift I)",OPEN,All India,293344,463782
800104,"KAMLA NEHRU INSTITUTE OF
TECHNOLOGY,SULTANPUR (0104)",Information Technology (Shift I),ST,Home State,293574,293574
801508,"Bundelkhand University, Jhansi (1508)",Mechanical Engineering (Shift I),OPEN,Home State,294002,781651
800505,"ALLENHOUSE INSTITUTE OF
TECHNOLOGY,KANPUR (0505)",Computer Science and Engineering (Shift I),OPEN,All India,294037,294037
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Electronics Engineering (Shift I),BC(Girl),Home State,294131,334887
801508,"Bundelkhand University, Jhansi (1508)",Computer Science and Engineering (Shift I),SC(Girl),Home State,294698,294698
800053,"AZAD INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0053)",Electronics Engineering (Shift I),OPEN,All India,295014,559606
800479,"RAJSHREE INSTITUTE OF MANAGEMENT &
TECHNOLOGY,BAREILLY (0479)",Computer Science and Engineering (Shift I),OPEN,All India,295551,749962
801510,"Dr. Bhim Rao Ambedkar University, Agra (1510)",Computer Science and Engineering (Shift I),EWS(OPEN),Home State,295662,438413
800133,"NOIDA INSTITUTE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0133)","Computer Science and Engineering(Data
Science) (Shift I)",OPEN,All India,295928,824286
800091,"J.S.S. ACADEMY OF TECHNICAL
EDUCATION,GAUTAM BUDDH NAGAR (0091)","Computer Science and Engineering(Data
Science) (Shift I)",SC(Girl),Home State,295945,295945
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",BC(Girl),Home State,296453,505514
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Engineering (Shift I),EWS(OPEN),Home State,296824,318703
800091,"J.S.S. ACADEMY OF TECHNICAL
EDUCATION,GAUTAM BUDDH NAGAR (0091)",Electrical & Electronics Engineering (Shift I),SC(Girl),Home State,298491,298491
,"TECHNOLOGY,LUCKNOW (0361)",,,,,
800027,"AJAY KUMAR GARG ENGG.
COLLEGE,GHAZIABAD (0027)","Computer Science and Engineering(Data
Science) (Shift I)",SC(Girl),Home State,298667,298667
800004,"RAJA BALWANT SINGH ENGINEERING
TECHNICAL CAMPUS,AGRA (0004)",Electrical Engineering (Shift I),OPEN,All India,299014,814741
800091,"J.S.S. ACADEMY OF TECHNICAL
EDUCATION,GAUTAM BUDDH NAGAR (0091)",Electrical Engineering (Shift I),SC,Home State,299650,545216
801509,"Dr. Shakuntala Misra National Rehabilitation
University, Lucknow (1509)",Computer Science and Engineering (Shift I),BC(Girl),Home State,299791,318106
800027,"AJAY KUMAR GARG ENGG.
COLLEGE,GHAZIABAD (0027)",Information Technology (Shift I),SC,Home State,300529,743010
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Engineering (Shift I),BC,Home State,300754,350405
800284,"UNITED INSTITUTE OF
TECHNOLOGY,ALLAHABAD (0284)",Computer Science and Engineering (Shift I),OPEN,All India,300790,795875
800839,"RAJKIYA ENGINEERING COLLEGE,KANNAUJ
(0839)",Civil Engineering (Shift I),SC,Home State,301177,644880
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Electrical Engineering (Shift I),EWS(OPEN),Home State,301350,338466
800736,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH
(0736)",Civil Engineering (Shift I),EWS(OPEN),Home State,301478,357581
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Electrical Engineering (Shift I),EWS(OPEN),Home State,301717,335143
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)","Electronics and Communication
Engineering (Shift I)",OPEN(PH),Home State,302128,302128
801507,"Chhatrapati Sahu Ji Maharaj University, Kanpur
(1507)","Electronics and Communication
Engineering (Shift I)",SC,Home State,302318,644936
801505,"D. D. U. Gorakhpur University, Gorakhpur
(1505)",Mechanical Engineering (Shift I),OPEN,Home State,302546,712733
801501,"Dr. Rammanohar Lohiya University, Ayodhya
(1501)",Computer Science and Engineering (Shift I),OPEN(AF),Home State,302704,302704
800097,"GALGOTIA'S COLLEGE OF ENGG. &
TECHNOLOGY,GAUTAM BUDDH NAGAR (0097)","Artificial Intelligence (AI) And Data Science
(Shift I)",BC(Girl),Home State,303447,358120
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)",Electronics Engineering (Shift I),OPEN(AF),Home State,304791,612727
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Electrical Engineering (Shift I),BC(Girl),Home State,304944,326452
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Electrical Engineering (Shift I),BC(Girl),Home State,305258,424361
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)",Electronics Engineering (Shift I),SC(Girl),Home State,305293,305293
801501,"Dr. Rammanohar Lohiya University, Ayodhya
(1501)","Electronics and Communication
Engineering (Shift I)",OPEN(GIRL),Home State,305364,618103
801503,"M. J. P. Ruhelkhand University, Bareilly (1503)","Computer Science and Information
Technology (Shift I)",SC(Girl),Home State,305523,434819
801510,"Dr. Bhim Rao Ambedkar University, Agra (1510)",Computer Science and Engineering (Shift I),SC,Home State,306009,575123
800839,"RAJKIYA ENGINEERING COLLEGE,KANNAUJ
(0839)",Civil Engineering (Shift I),BC,Home State,307241,324157
800505,"ALLENHOUSE INSTITUTE OF
TECHNOLOGY,KANPUR (0505)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,307276,712709
800361,"R.R.INSTITUTE OF MODERN
TECHNOLOGY,LUCKNOW (0361)",Civil Engineering (Shift I),OPEN,All India,307300,836478
800736,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH
(0736)",Information Technology (Shift I),SC,Home State,307544,424796
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Mechanical Engineering (Shift I),OPEN(GIRL),Home State,307673,392668
801502,"Veer Bahadur Singh Purvanchal University,
Jaunpur (1502)",Electrical Engineering (Shift I),OPEN,Home State,308204,821922
800841,"RAJKIYA ENGINEERING COLLEGE,SONEBHADRA
(0841)",Electrical Engineering (Shift I),SC,Home State,308313,493916
800166,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY
FOR HANDICAPPEDS,KANPUR (0166)",Computer Science and Engineering (Shift I),ST(Girl),Home State,308537,308537
800362,"LUCKNOW INSTITUTE OF
TECHNOLOGY,LUCKNOW (0362)",Computer Science and Engineering (Shift I),OPEN,Home State,309132,469816
800231,"R.D.ENGINEERING COLLEGE,GHAZIABAD (0231)","Computer Science and
Engineering(Internet of Things) (Shift I)",OPEN,All India,309200,309200
800029,"KIET GROUP OF INSTITUTIONS(KRISHNA INSTT.
OF ENGG. & TECHNOLOGY),GHAZIABAD (0029)",Mechanical Engineering (Shift I)(FW),OPEN(TF),Home State,309352,426742
800485,"S.R.INSTITUTE OF MANAGEMENT &
TECHNOLOGY,LUCKNOW (0485)",Computer Science and Engineering (Shift I),OPEN,All India,312031,671310
800030,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD
(0030)",Computer Science and Engineering (Shift I),OPEN(GIRL),Home State,313792,529837
,"TECHNOLOGY,GHAZIABAD (0412)",,,,,
800068,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT (0068)","Computer Science and Engineering(Internet of Things) (Shift
I)(FW)",OPEN(TF),Home State,314137,344485
800030,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD
(0030)","Computer Science and Engineering(Data
Science) (Shift I)(FW)",OPEN(TF),Home State,314565,493735
800292,"MEERUT INSTITUTE OF TECHNOLOGY,MEERUT
(0292)",Computer Science and Engineering (Shift I),OPEN,All India,315222,512370
800104,"KAMLA NEHRU INSTITUTE OF
TECHNOLOGY,SULTANPUR (0104)",Information Technology (Shift I),OPEN(PH),Home State,315728,315728
800802,"NITRA TECHNICAL CAMPUS,GHAZIABAD (0802)",Textile Technology (Shift I),OPEN,All India,317022,671803
800192,"G.L. BAJAJ INSTITUTE OF  TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR
(0192)","Computer Science and Engineering(Artificial Intelligence &
Machine Learning)  (Shift I)",OPEN(AF),Home State,317698,412306
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)","Computer Science and
Engineering(Artificial Intelligence & Machine Learning)  (Shift I)",EWS(OPEN),Home State,317909,380885
800123,"SAROJ INSTITUTE OF TECH. &
MANAGEMENT,LUCKNOW (0123)",Environmental Engineering (Shift I),OPEN,All India,318097,318097
800030,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD
(0030)",Computer Science and Engineering (Shift I),OPEN,Home State,320012,837135
800027,"AJAY KUMAR GARG ENGG.
COLLEGE,GHAZIABAD (0027)","Computer Science and Information
Technology (Shift I)",SC,Home State,321844,554955
800802,"NITRA TECHNICAL CAMPUS,GHAZIABAD (0802)",Computer Science and Engineering (Shift I),SC(Girl),Home State,322018,541484
801501,"Dr. Rammanohar Lohiya University, Ayodhya
(1501)","Electronics and Communication
Engineering (Shift I)",OPEN,Home State,322160,835238
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Electrical Engineering (Shift I),SC,Home State,322310,600567
800091,"J.S.S. ACADEMY OF TECHNICAL
EDUCATION,GAUTAM BUDDH NAGAR (0091)",Computer Science and Engineering (Shift I),OPEN(FF),Home State,322656,372139
800311,"DEEWAN V.S. INSTITUTE OF ENGINEERING &
TECHNOLOGY, MEERUT,MEERUT (0311)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,323464,813895
800802,"NITRA TECHNICAL CAMPUS,GHAZIABAD (0802)","Computer Science and
Engineering(Artificial Intelligence & Machine Learning)  (Shift I)",SC,Home State,324415,442068
800091,"J.S.S. ACADEMY OF TECHNICAL
EDUCATION,GAUTAM BUDDH NAGAR (0091)",Electrical & Electronics Engineering (Shift I),SC,Home State,325270,656534
800362,"LUCKNOW INSTITUTE OF
TECHNOLOGY,LUCKNOW (0362)",Computer Science and Engineering (Shift I),OPEN(GIRL),Home State,325867,325867
,"TECHNOLOGY(BNCET),LUCKNOW (0431)",I)(FW),,,,
800004,"RAJA BALWANT SINGH ENGINEERING
TECHNICAL CAMPUS,AGRA (0004)","Electronics and Communication
Engineering (Shift I)(FW)",OPEN(TF),Home State,327702,726332
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Engineering (Shift I),SC(Girl),Home State,328811,350151
800065,"B.S.A. COLLEGE OF ENGINEERING &
TECHNOLOGY,MATHURA (0065)",Mechanical Engineering (Shift I),OPEN,All India,329265,799398
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)",Computer Science and Engineering (Shift I),SC(PH),Home State,329437,329437
800736,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH
(0736)",Civil Engineering (Shift I),SC,Home State,329663,812595
800544,"KALKA ENGINEERING COLLEGE,MEERUT (0544)",Computer Science and Engineering (Shift I),OPEN,All India,330855,330855
801506,"Ch. Charan Singh University Campus (SCRIET)
Meerut (1506)",Computer Science and Engineering (Shift I),SC,Home State,331035,585967
800192,"G.L. BAJAJ INSTITUTE OF  TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR
(0192)",Artificial Intelligence And Machine Learning (Shift I),OPEN(GIRL),Home State,331996,410138
801512,"Lucknow University, Lucknow (1512)",Civil Engineering (Shift I),BC,Home State,332444,602104
800384,"SARASWATI HIGHER EDUCATION & TECHNICAL
COLLEGE OF ENGINEERING,VARANASI (0384)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,332654,822414
800017,"KUNWAR SATYA VEERA COLLEGE OF ENGG. &
MANAGEMENT,BIJNAUR (0017)",Computer Science and Engineering (Shift I),OPEN,All India,332661,587020
800052,"INSTITUTE OF ENGINEERING &
TECHNOLOGY,LUCKNOW (0052)","Computer Science and Engineering (Self
Finance) (Shift I)",ST,Home State,332710,332710
800736,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH
(0736)",Civil Engineering (Shift I),BC(Girl),Home State,333521,333521
800032,"ABES ENGG.COLLEGE,GHAZIABAD (0032)",Computer Science and Engineering (Shift I),SC(Girl),Home State,333543,735974
801503,"M. J. P. Ruhelkhand University, Bareilly (1503)",Electrical Engineering (Shift I),OPEN(GIRL),Home State,333839,513053
800192,"G.L. BAJAJ INSTITUTE OF  TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR
(0192)",Computer Science and Engineering(Data Science) (Shift I),BC,Home State,334192,524266
800112,"INDIAN INSTITUTE OF CARPET
TECHNOLOGY,BHADOHI (0112)",Carpet & Textile Technology (Shift I),OPEN,Home State,335582,527636
801511,"Khwaja Moinuddin Chisti Urdu Arbi-Pharsi
University, Lucknow (1511)",Civil & Environmental Engineering (Shift I),OPEN(GIRL),Home State,336038,336038
800070,"COLLEGE OF ENGG. &  RURAL
TECHNOLOGY,MEERUT (0070)",Computer Science and Engineering (Shift I),OPEN,All India,336431,336431
800033,"RAJ KUMAR GOEL INSTT. OF
TECHNOLOGY,GHAZIABAD (0033)",Computer Science and Engineering (Shift I),OPEN,Home State,336503,806217
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Mechanical Engineering (Shift I),BC,Home State,336655,405863
800110,"INSTITUTE OF ENGG. & RURAL
TECHNOLOGY,ALLAHABAD (0110)",Civil Engineering (Shift I),BC,Home State,336796,540339
800412,ARYAN INSTITUTE OF,Computer Science and Engineering (Shift I),OPEN,All India,336828,336828
800361,"R.R.INSTITUTE OF MODERN
TECHNOLOGY,LUCKNOW (0361)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,336883,392583
800840,"RAJKIYA ENGINEERING COLLEGE,MAINPURI
(0840)",Mechanical Engineering (Shift I),EWS(OPEN),Home State,337457,389833
801510,"Dr. Bhim Rao Ambedkar University, Agra (1510)","Electronics and Communication
Engineering (Shift I)",OPEN(GIRL),Home State,337649,549861
801502,"Veer Bahadur Singh Purvanchal University,
Jaunpur (1502)",Mechanical Engineering (Shift I),OPEN,Home State,338163,398898
801506,"Ch. Charan Singh University Campus (SCRIET)
Meerut (1506)",Computer Science and Engineering (Shift I),BC,Home State,338212,472009
800027,"AJAY KUMAR GARG ENGG.
COLLEGE,GHAZIABAD (0027)",Computer Science (Shift I),SC(Girl),Home State,339152,422801
800033,"RAJ KUMAR GOEL INSTT. OF
TECHNOLOGY,GHAZIABAD (0033)","Computer Science and
Engineering(Internet of Things) (Shift I)",OPEN,All India,339498,464280
800498,"DELHI INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0498)","Electronics and Communication
Engineering (Shift I)",OPEN,All India,339546,339546
801155,"INDIAN INSTITUTE OF HANDLOOM
TECHNOLOGY,VARANASI (1155)",Handloom & Textile Technology (Shift I),OPEN,Home State,339832,502906
800358,"RAMESHWARAM INSTITUTE OF TECHNOLOGY &
MANAGEMENT,LUCKNOW (0358)","Computer Science and Engineering (Shift
I)(FW)",OPEN(TF),Home State,340363,797832
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)",Computer Science and Engineering (Shift I),OPEN,Home State,341188,531075
800068,"MEERUT INSTITUTE OF ENGINEERING &
TECHNOLOGY,MEERUT (0068)",Computer Science and Engineering (Shift I),OPEN(GIRL),Home State,341307,481771
,"TECHNOLOGY,MEERUT (0498)",I)(FW),,,,
801512,"Lucknow University, Lucknow (1512)",Mechanical Engineering (Shift I),BC,Home State,341855,520897
800187,"FEROZ GANDHI INSTITUTE OF ENGINEERING
&TECHNOLOGY,RAIBAREILLY (0187)",Computer Science and Engineering (Shift I),SC(Girl),Home State,342354,476830
800044,"UTTAR PRADESH TEXTILE TECHNOLOGY
INSTITUTE,KANPUR (0044)",Textile Engineering (Shift I),SC,Home State,342547,669742
